,Unnamed: 0,Harmonia axyridis_18,Coccinella septempunctata_18,Hippodamia convergens_18,Coelophora maculata_18,Cycloneda sanguinea_18,Propylea quatuordecimpunctata_18,Cycloneda munda_18,Psyllobora vigintimaculata_18,Chilocorus stigma_18,Olla v-nigrum_18,Hippodamia variegata_18,Adalia bipunctata_18,Coccinella californica_18,Cycloneda polita_18,Cryptolaemus montrouzieri_18,Coccinella trifasciata_18,Epilachna borealis_18,Anatis mali_18,Chilocorus cacti_18,Brachiacantha ursina_18,Hippodamia parenthesis_18,Anatis labiculata_18,Mulsantina picta_18,Coccinella transversoguttata_18,Psyllobora renifer_18,Naemia seriata_18,Hippodamia tredecimpunctata_18,Epilachna varivestis_18,Coccinella novemnotata_18,Hippodamia glacialis_18,Anatis lecontei_18,Axion plagiatum_18,Calvia quatuordecimguttata_18,Coleomegilla maculata_18,Stethorus punctillum_18,Psyllobora borealis_18,Anatis rathvoni_18,Curinus coeruleus_18,Myzia pullata_18,Halmus chalybeus_18,Neoharmonia venusta_18,Exochomus childreni_18,Hippodamia caseyi_18,Coelophora inaequalis_18,Coccinella monticola_18,Mulsantina hudsonica_18,Hyperaspis binotata_18,Anisosticta bitriangularis_18,Diomus terminatus_18,Exochomus quadripustulatus_18,Hippodamia sinuata_18,Brumoides septentrionis_18,Hippodamia quinquesignata_18,Hyperaspis bigeminata_18,Paranaemia vittigera_18,Chilocorus bipustulatus_18,Rhyzobius lophanthae_18,Novius cardinalis_18,Brachiacantha decempustulata_18,Scymnus loewii_18,Scymnus nebulosus_18,Didion punctatum_18,Stethorus punctum_18,Myzia interrupta_18,Hyperaspis trifurcata_18,Axion tripustulatum_18,Epilachna tredecimnotata_18,Subcoccinella vigintiquatuorpunctata_18,Hippodamia apicalis_18,Hyperaspis undulata_18,Exochomus aethiops_18,Hyperaspis lateralis_18,Coccinella hieroglyphica_18,Microweisea misella_18,Hyperaspis quadrioculata_18,Exochomus marginipennis_18,Hippodamia oregonensis_18,Myzia subvittata_18,Brachiacantha dentipes_18,Psyllobora parvinotata_18,Nephus flavifrons_18,Brachiacantha quadripunctata_18,Hyperaspis proba_18,Egius platycephalus_18,Hyperaspis connectens_18,Nephus intrusus_18,Scymnus louisianae_18,Coccinella undecimpunctata_18,Exochomus fasciatus_18,Delphastus pusillus_18,Eremophila alpestris_18,Lanius ludovicianus_18,Plectrophenax nivalis_18,Phainopepla nitens_18,Lanius borealis_18,Calcarius lapponicus_18,Cinclus mexicanus_18,Lonchura punctulata_18,Zosterops japonicus_18,Centronyx henslowii_18,Paroaria coronata_18,Passer montanus_18,Calcarius ornatus_18,Pycnonotus cafer_18,Sicalis flaveola_18,Pycnonotus jocosus_18,Estrilda astrild_18,Copsychus malabaricus_18,Rhynchophanes mccownii_18,Paroaria capitata_18,Leiothrix lutea_18,Lonchura atricapilla_18,Peucedramus taeniatus_18,Zosterops simplex_18,Centronyx bairdii_18,Vidua macroura_18,Euodice cantans_18,Chasiempis sandwichensis_18,Horornis diphone_18,Calcarius pictus_18,Garrulax canorus_18,Alauda arvensis_18,Oenanthe oenanthe_18,Euplectes franciscanus_18,Phylloscopus borealis_18,Chasiempis sclateri_18,Amandava amandava_18,Sporophila torqueola_18,Estrilda melpoda_18,Luscinia svecica_18,Chasiempis ibidis_18,Pachyramphus aglaiae_18,Plectrophenax hyperboreus_18,Prunella montanella_18,Spindalis zena_18,Phylloscopus fuscatus_18,Tarsiger cyanurus_18,Coereba flaveola_18,Tiaris olivaceus_18,Lanius collurio_18,Muscicapa griseisticta_18,Phylloscopus inornatus_18,Estrilda troglodytes_18,Lanius cristatus_18,Acrocephalus familiaris_18,Phylloscopus trochilus_18,Muscicapa sibirica_18,Ficedula albicilla_18,Phylloscopus collybita_18,Saxicola maurus_18,Lonchura malacca_18,Uraeginthus bengalus_18,Phylloscopus examinandus_18,Larvivora sibilans_18,Erithacus rubecula_18,Locustella lanceolata_18,Cyanerpes cyaneus_18,Acrocephalus schoenobaenus_18,Acrocephalus dumetorum_18,Taeniopygia guttata_18,Oenanthe pleschanka_18,Luscinia cyane_18,Phoenicurus phoenicurus_18,Pachyramphus major_18,Locustella fluviatilis_18,Year,Source
650,677,0.3246753246753247,0.4479166666666667,0.5934959349593496,0.0,0.7457627118644068,0.0,0.0,0.7037037037037037,0.0,0.2,0.0,0.0,0.8113207547169812,0.575,0.0,0.8076923076923077,0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2142857142857142,0.0,1.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.2428571428571428,0.1089108910891089,0.0,0.0674157303370786,0.0,0.0256410256410256,0.0,0.0857142857142857,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,I-naturalist
651,679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538461538461538,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,I-naturalist
652,680,0.0,1.0,0.016260162601626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0384615384615384,0,0.8,0.0,0.0,1.0,0.0,0.1818181818181818,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0428571428571428,0.0099009900990099,0.050632911392405,0.0,0.7704081632653061,0.2051282051282051,1.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,I-naturalist
653,681,0.0259740259740259,0.1197916666666666,0.1300813008130081,0.0,0.0169491525423728,0.0,0.0,0.1481481481481481,0.0,0.2,0.0,0.0,0.3962264150943396,0.1,0.0,0.2307692307692307,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1571428571428571,0.1188118811881188,0.0,0.0674157303370786,0.0,0.0,0.0178571428571428,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,I-naturalist
654,682,0.0259740259740259,0.1197916666666666,0.1300813008130081,0.0,0.0169491525423728,0.0,0.0,0.1481481481481481,0.0,0.2,0.0,0.0,0.3962264150943396,0.1,0.0,0.2307692307692307,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1571428571428571,0.1485148514851485,0.0,0.0561797752808988,0.0,0.0,0.0178571428571428,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,I-naturalist
655,683,0.5584415584415584,0.6197916666666666,0.1869918699186991,0.0,0.1525423728813559,0.0,0.0,0.5185185185185185,0.0,0.0,0.0,0.1025641025641025,0.5471698113207547,0.3,0.6666666666666666,0.5384615384615384,0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.2142857142857142,0.0198019801980198,0.0,0.0,0.0,0.0769230769230769,0.0,0.2,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,I-naturalist
656,684,0.0779220779220779,0.3125,0.2601626016260163,0.0,0.5084745762711864,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.5849056603773585,0.075,0.0,0.7692307692307693,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3285714285714285,0.2079207920792079,0.0126582278481012,0.0674157303370786,0.0,0.0256410256410256,0.0,0.0857142857142857,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,I-naturalist
657,685,0.0779220779220779,0.3125,0.2601626016260163,0.0,0.5084745762711864,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.5849056603773585,0.075,0.0,0.7692307692307693,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3285714285714285,0.2079207920792079,0.0126582278481012,0.0674157303370786,0.0,0.0256410256410256,0.0,0.0857142857142857,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,I-naturalist
658,686,0.1818181818181818,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,I-naturalist
659,687,0.1363636363636363,0.1041666666666666,0.5528455284552846,0.0,0.135593220338983,0.0,0.0,0.074074074074074,0.0,0.0,0.0,0.0,0.2452830188679245,0.05,0.3333333333333333,0.1923076923076923,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3428571428571428,0.0396039603960396,0.0,0.1011235955056179,0.0,0.0256410256410256,0.0,0.0,0,0.0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,I-naturalist
660,688,0.564935064935065,0.6302083333333334,0.2032520325203252,0.0,0.1525423728813559,0.0,0.0,0.5925925925925926,0.0,0.0,0.0,0.1025641025641025,0.5471698113207547,0.375,1.0,0.5384615384615384,0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.2142857142857142,0.0198019801980198,0.0,0.0,0.0,0.0769230769230769,0.0,0.2,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,I-naturalist
661,689,0.474025974025974,0.4375,0.8780487804878049,0.0,0.4067796610169492,0.0,0.0,0.9629629629629628,0.0,0.2,0.0,0.0769230769230769,0.8113207547169812,0.975,1.0,0.3846153846153846,0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2142857142857142,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.2,0.0693069306930693,0.0,0.0449438202247191,0.0,0.0256410256410256,0.0,0.0857142857142857,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,I-naturalist
662,690,0.5194805194805194,0.40625,0.3414634146341463,0.0,0.6271186440677966,0.0,0.0,0.2592592592592592,0.0,0.6,0.0,0.0,0.5471698113207547,0.15,0.3333333333333333,0.3076923076923077,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.125,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.2,0.1881188118811881,0.0,0.1685393258426966,0.0,0.0,0.0357142857142857,1.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,I-naturalist
663,691,0.1818181818181818,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,I-naturalist
664,692,0.4025974025974026,0.4895833333333333,0.943089430894309,0.0,0.864406779661017,0.0,0.0,0.925925925925926,0.0,0.2,0.0,0.0,0.8867924528301887,0.925,1.0,0.9615384615384616,0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2142857142857142,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.2,0.0693069306930693,0.0,0.0561797752808988,0.0,0.0256410256410256,0.0,0.0857142857142857,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,I-naturalist
665,693,0.6038961038961039,0.6875,0.1951219512195122,0.0,0.0677966101694915,0.0,0.0,0.4074074074074074,0.0,0.0,0.0,0.1538461538461538,0.5283018867924528,0.15,0.3333333333333333,0.5769230769230769,0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.125,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.1857142857142857,0.0198019801980198,0.0,0.0,0.0,0.0769230769230769,0.0,0.2,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,I-naturalist
666,694,0.5584415584415584,0.6197916666666666,0.1869918699186991,0.0,0.1525423728813559,0.0,0.0,0.5185185185185185,0.0,0.0,0.0,0.1025641025641025,0.5471698113207547,0.3,1.0,0.5384615384615384,0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.2142857142857142,0.0198019801980198,0.0,0.0,0.0,0.0769230769230769,0.0,0.2,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,I-naturalist
667,695,0.0519480519480519,0.1197916666666666,0.073170731707317,0.0,0.135593220338983,0.0,0.0,0.2222222222222222,0.0,0.2,0.0,0.0,0.0943396226415094,0.1,0.0,0.1153846153846153,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.2142857142857142,0.3861386138613861,0.0126582278481012,0.1235955056179775,0.0,0.0256410256410256,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,I-naturalist
668,696,0.1233766233766233,0.1614583333333333,0.1463414634146341,0.0,0.1525423728813559,0.0,0.0,0.074074074074074,0.0,0.0,0.0,0.0769230769230769,0.3018867924528302,0.0,0.3333333333333333,0.2307692307692307,0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3571428571428571,0.0792079207920792,0.0,0.0,0.0,0.2051282051282051,0.0,0.0857142857142857,0,0.0,0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,I-naturalist
